Review Id,Review Title,Reviewer ID,Writer ID,Feedback Type,Comment Text,Comment Date,Comment Word Count,Writer Helpfulness Rating,Instructor Endorsed,Revision Plan Count
5,Tagasiside õigekeelsusele,242090,242033,contextual comment,Mina ei paneks siia koma,06/04/2022 18:46,5,4,Yes,1
5,Tagasiside õigekeelsusele,242090,242033,contextual comment,"Stiilipunktid lähevad maha kui räägid enda kogemusest, samuti on see lause jutustus mitte analüüs.",06/04/2022 18:46,14,2,, 
5,Tagasiside õigekeelsusele,242080,242323,contextual comment,kirjavahemärgistus,06/04/2022 18:19,1,,, 
5,Tagasiside õigekeelsusele,242080,242323,contextual comment,kirjavahemärgistus,06/04/2022 18:19,1,,, 
5,Tagasiside õigekeelsusele,242080,242323,contextual comment,mitmendal aastal?,06/04/2022 18:19,2,,, 
5,Tagasiside õigekeelsusele,242080,242323,contextual comment,inforuumidega,06/04/2022 18:19,1,,, 
5,Tagasiside õigekeelsusele,242080,242323,contextual comment,sallima,06/04/2022 18:19,1,,, 
5,Tagasiside õigekeelsusele,242080,242323,contextual comment,paradoksaalselt,06/04/2022 18:19,1,,, 
5,Tagasiside õigekeelsusele,242080,242323,final comment,Üldine pilt sinu õigekeelsusest on väga hea. Oled väga hästi teinud :),06/04/2022 18:19,12,,, 
5,Tagasiside õigekeelsusele,242033,242436,contextual comment,"""Kuna inimestel on olemas võimalus anonüümselt meediaportaalides arvamuse avaldamiseks, siis ei mõelda sageli oma kommetaaride peale, mis võivad solvavata ja alavääristada kedagi teist."" - Sul on sõna ""solvata"" kogemata liiga pikaks läinud, kustuta paar tähte sealt ära. :)",06/04/2022 18:09,38,,, 
5,Tagasiside õigekeelsusele,242033,242436,contextual comment,"""Nii on küberkiusamise all kannatanud näiteks Heldin Nool, keda kiusati tema 2013.aastal Youtube'i üleslaetud laulu pärast."" - ""2013. aastal"", pane tühik või käsikirjaliselt ära unusta lahku kirjutada.",06/04/2022 18:09,27,,, 
5,Tagasiside õigekeelsusele,242033,242436,contextual comment,"Ma pigem väldiks kokkuvõtte alustamist sõnaga ""kokkuvõtlikult"", sest kuna see on juba viimane lõik, on arusaadav, et Sa tõmbad otsad kokku. Alustagi lihtsalt oma lausega või ""meenutusega"" tekstist, aga ilma tegevust kirjeldava sõnata. :)""Sotsiaalmeedias arvamuse avaldamine ähmastab sõnavabaduse ja väljaöeldu eest vastutuse võtmise vahelist piir."" - see sobiks juba ise lõigu algusesse päris hästi.",06/04/2022 18:09,54,,, 
5,Tagasiside õigekeelsusele,242033,242436,final comment,"Sinu komad on paigas, paar üksikut kahe silma vahele.jäänud kohta oli, aga need on ilmselt kogemata tulnud. Väga huvitav kirjand! :) Oled tubli!",06/04/2022 18:09,23,,Yes, 
5,Tagasiside õigekeelsusele,242088,242762,contextual comment,Sidusus kõlab minu arvates paremini.,06/04/2022 18:07,5,,, 
5,Tagasiside õigekeelsusele,242088,242762,contextual comment,Turvalisuse*,06/04/2022 18:07,1,,,1
5,Tagasiside õigekeelsusele,242088,242762,final comment,"Väga hea kirjand, head ideed.",06/04/2022 18:07,5,,, 
5,Tagasiside õigekeelsusele,242088,242116,final comment,Väga super kirjand :),06/04/2022 18:03,4,,, 
5,Tagasiside õigekeelsusele,242080,241993,contextual comment,"ma pole kindel, kas see koolon peaks seal käima, aga võid kellegi targema käest üle küsida :)",06/04/2022 18:03,17,,, 
5,Tagasiside õigekeelsusele,242080,241993,contextual comment,"kui lause tsitaadis lõpes punktiga, siis käib punkt jutumärkidesse ning lause lõpeb jutumärgiga ehk jutumärgi taha punkti ei panda",06/04/2022 18:03,19,5,Yes,1
5,Tagasiside õigekeelsusele,242080,241993,contextual comment,"ajalehel on nimi, mitte pealkiri, seega jutumärkidesse pole vaja seda panna",06/04/2022 18:03,11,5,Yes,1
5,Tagasiside õigekeelsusele,242080,241993,contextual comment,"ma olen aru saanud, et koolon käib kokkuvõtva sõna järele, seega ma kirjutaksin 'kahjustanud Eesti riigi mainet mitmel moel/viisil: solvanud...'",06/04/2022 18:03,20,5,Yes,1
5,Tagasiside õigekeelsusele,242080,241993,contextual comment,"kirjavahemärgistus - koma ei ole (lisand on omastavas käändes, eraldatud vaid algusest komaga)",06/04/2022 18:03,13,5,Yes,1
5,Tagasiside õigekeelsusele,242080,241993,final comment,"Üldiselt on sul õigekeelsusega väga hästi, ühtegi halba sõna ei saa sulle küll öelda. Hästi tehtud :)",06/04/2022 18:03,17,,Yes,1
5,Tagasiside õigekeelsusele,241876,242670,contextual comment,üleliigne,06/04/2022 17:59,1,,,1
5,Tagasiside õigekeelsusele,241876,242670,final comment,"Head mõtted. Lõigupikkus natuke erinev, aga arvan, et see pole nii suur probleem.",06/04/2022 17:59,13,,, 
5,Tagasiside õigekeelsusele,241876,242084,final comment,Tõesti hea kirjand. Silm lausa puhkas:),06/04/2022 17:57,6,5,, 
5,Tagasiside õigekeelsusele,242033,242090,contextual comment,"""Inimene ei jälgi, mida ütleb, kui ta ei ürita mõista sõnade tähendust."" - esimeses lauses komad ",06/04/2022 17:56,16,5,Yes,1
5,Tagasiside õigekeelsusele,242033,242090,contextual comment,"""Ajal, mil sotsiaalmeeida võimaldab inimeste öeldu minutitega avalikuks teha, ei võeta enda sõnade eest vastutamist tõsiselt."" - enne sõna ""ei"" võiks koma olla",06/04/2022 17:56,23,5,,1
5,Tagasiside õigekeelsusele,242033,242090,contextual comment,"""Eesti Konservatiivse Rahvaerakonna juhatuse liige Martin Helme, avaldas Tallinna TV saates seoses immigratsioonipoliitikaga arvamust: ""Kui on must, näita ust"", mis on lubatud Eestis tänu sõnavabadusele."" - kui keegi midagi ütleb otsekõnes-tsitaadis, siis pane sinna sidekriipsu asemel koolon. Samuti kui kasutad täiendit nimetavas käändes isiku kohta, siis eralda selle isiku nimi kahelt poolt komaga. Vt praegusest õppematerjalist ""täiendite"" alt.",06/04/2022 17:56,58,5,,1
5,Tagasiside õigekeelsusele,242033,242090,contextual comment,"'Vastutusest kõrvale põigates väitis Helme Postimehe toimetajale, et öeldu on mõistlik ning ta keeldub leppimast sellega, et keegi talle korrektseid tsitaate ette annab."" - mulle tundub, et sõna ""ning"" ees pole koma vaja, kuna kõrvallause eemaldamisel jääks Su pealause imelik. Sõna ""ning"" seob minu arust kõrvallause kahte osa, mitte ei eralda neid.",06/04/2022 17:56,52,5,Yes,1
5,Tagasiside õigekeelsusele,242033,242090,contextual comment,"""Sellise käitumisega antakse publikule märku, et Helme öeldu on normaalne ning enda sõnade eest vastutamine ei ole vajalik."" - siin sama mõte nagu eelmise kommentaari juures.",06/04/2022 17:56,26,,Yes, 
5,Tagasiside õigekeelsusele,242033,242090,contextual comment,"""Paljud suure vaatajaskonnaga Eesti kui ka välismaa mõjuisikud, nagu Sandra Roosme, Jeff Bezos, Steve Jobs ja paljud teised ei kasuta sõnavabaduse privileegi, ega enda platvormi facebookis, instagrammis või twitteris, et rääkida hetkel toimuvast Vene-Ukraina sõjast.""  1) ""kui ka"" on siduva eesmärgiga, ära sinna ette koma pane.  2) ""ega"" ees pole koma 3) Facebook, Instagram, Twitter - kõik on nimed, seega suure tähega! 4) ""ning"" ette siinkohal läheks koma hästi -> ""Selgitavateks või täpsustavateks sõnadeks võivad olla nt nimelt, näiteks, eriti, sealhulgas. Samuti tuleb lauseosa eraldada komadega juhul, kui nagu on kasutatud tähenduses ‘näiteks’. Tänu sellele on noored sallivamad Eestis elavate vähemuste suhtes, nagu tumedanahalised, asiaadid ja LGBTQ  kogukond. Vene võimu tõttu oli paljudel Eesti lauljatel, nagu Anne Veski ja Jaak Joala, võimalik Venemaal esinemas käia.""",06/04/2022 17:56,124,5,,1
5,Tagasiside õigekeelsusele,242033,242090,contextual comment,"""Pürginud maailma tippu ja olles eeskujuks väga suurele vaatajaskonnale, on neil vastutus toimuvast rääkida, sealhulgas ka igasugustest sõdadest.""
1) Kui kasutatad lauselühendeid (-des, -nud jt), siis on kindlam panna lausesse koma.",06/04/2022 17:56,30,,, 
5,Tagasiside õigekeelsusele,242033,242090,contextual comment,"""Vastupidiselt eelmisele väitele, et maailmas toimuvast peab võimalikult palju rääkima, on teatud tingimustel sõnavabaduse piiramine teiste privaatsuse ning heaolu säilitamiseks lausa vajalik."" 1) Sinu pealause on: ""Vastupidiselt eelmisele väitele on teatud tingimustel sõnavbaduse piiramine teiste privaatsuse ning heaolu säilitamiseks lausa vajalik."" See tähendab, et pane kõrvallause lõppu ka koma, sinu kõrvallause on: ""et maailmas toimuvast peab võimalikult palju rääkima"".",06/04/2022 17:56,59,5,Yes,1
5,Tagasiside õigekeelsusele,242033,242090,contextual comment,"""Artikklis"" peaks olema ühe k-ga ehk ""artiklis"".",06/04/2022 17:56,7,5,Yes,1
5,Tagasiside õigekeelsusele,242033,242090,contextual comment,"""Seega, kui on oht tekitada mainekahju või on tegemist diskrimineerimisega, pole sõnavabadus alati õigustatud."" Ma paneksin ""kui"" ette koma, sest Su kõrvallause algab sõnaga ""kui"" ja pealause on tegelikult ju see: ""Seega pole sõnavabadus alati õigustatud"".",06/04/2022 17:56,36,5,,1
5,Tagasiside õigekeelsusele,242033,242090,final comment,"Vaata igaks juhuks oma töö kriitilise pilguga üle ja kasuta õppematerjali! Loodan, et on abi :).",06/04/2022 17:56,16,5,, 
5,Tagasiside õigekeelsusele,242088,242070,contextual comment,Peaks olema kaldkirjas.,06/04/2022 17:56,3,5,,1
5,Tagasiside õigekeelsusele,242088,242070,contextual comment,"Nii pole korrektne. Parem oleks ....erinevatel viisidel, näiteks ajakirjanduses, televisioonis, sotsiaalmeedias ja raadios, - seda......",06/04/2022 17:56,15,5,,1
5,Tagasiside õigekeelsusele,242088,242070,contextual comment,"Näiteks tühistamiskultuur, mille tõttu..... See minu arvates on parem.",06/04/2022 17:56,9,5,,1
5,Tagasiside õigekeelsusele,242088,242070,final comment,Väga hea mõnus lugemine.,06/04/2022 17:56,4,,,1
5,Tagasiside õigekeelsusele,241876,242038,final comment,"Väga hea kirjand, väga head mõtted! Mulle meeldis!:)",06/04/2022 17:56,8,,, 
5,Tagasiside õigekeelsusele,242080,241928,contextual comment,kokku-lahku kirjutamine,06/04/2022 17:48,2,,Yes,1
5,Tagasiside õigekeelsusele,242080,241928,contextual comment,"kirjavahemärgistus - ja ees on koma, sest kõrvallause eraldatakse mõlemalt poolt komadega",06/04/2022 17:48,12,,Yes,1
5,Tagasiside õigekeelsusele,242080,241928,contextual comment,kokku-lahku kirjutamine,06/04/2022 17:48,2,,Yes,1
5,Tagasiside õigekeelsusele,242080,241928,contextual comment,"kirjavahemärgistus: -mata lühend on lauselühendi algul, järelikult tuleb enne sõna 'annavad' koma",06/04/2022 17:48,12,,Yes,1
5,Tagasiside õigekeelsusele,242080,241928,contextual comment,"kirjavahemärgistus: -mata lühend on lauselühendi algul, järelikult tuleb enne sõna 'pakub' koma",06/04/2022 17:48,12,,, 
5,Tagasiside õigekeelsusele,242080,241928,contextual comment,käänamine - õige on 'väära',06/04/2022 17:48,5,,Yes,1
5,Tagasiside õigekeelsusele,242080,241928,final comment,"Üldiselt pole sul õigekeelsusega suuri probleeme, väga hästi tehtud :) loodan, et leidsin kõik vead üles!",06/04/2022 17:48,16,,Yes,1
5,Tagasiside õigekeelsusele,242070,242762,contextual comment,"Ma ei tea, kui paslik on seda sõna siin kasutada, just see pööre.",06/04/2022 17:36,13,,, 
5,Tagasiside õigekeelsusele,242070,242762,contextual comment,"Lause järgi tundub, et siia läheb vaja koma (kirjavahemärgid).",06/04/2022 17:36,9,,,1
5,Tagasiside õigekeelsusele,242070,242762,contextual comment,Kirjavahemärgid,06/04/2022 17:36,1,,,1
5,Tagasiside õigekeelsusele,242070,242762,contextual comment,"Kui mõte on, et õigus piirab sõnavabadust, siis tooks ""õigust "" ettepoole",06/04/2022 17:36,12,,,1
5,Tagasiside õigekeelsusele,242070,242762,contextual comment,Kirjavahemärgid,06/04/2022 17:36,1,,, 
5,Tagasiside õigekeelsusele,242070,242762,contextual comment,Kirjavahemärgid,06/04/2022 17:36,1,,, 
5,Tagasiside õigekeelsusele,242070,242762,contextual comment,"Kui mõtled, et reeglid on vajalikud, siis pane sõna mitmusesse, kui mõtlesid, et kohustus on vajalik, siis pead lauset ümber sättima.",06/04/2022 17:36,21,,,1
5,Tagasiside õigekeelsusele,242070,242762,final comment,"Lisasin mõned kommentaarid kirjavahemärkide ja sõnade käändamise/pööramise kohta. Üldpilt tundub hea, mulle mingid suured õigekirjavead silma ei jäänud. Nii et jätka samas vaimus!",06/04/2022 17:36,23,,, 
5,Tagasiside õigekeelsusele,242308,242463,contextual comment,kirjavahemärgistamise viga,06/04/2022 17:27,2,,,1
5,Tagasiside õigekeelsusele,242308,242463,contextual comment,trükiviga,06/04/2022 17:27,1,,, 
5,Tagasiside õigekeelsusele,242308,242463,contextual comment,tsitaatsõna kirjutamise viga,06/04/2022 17:27,3,,,1
5,Tagasiside õigekeelsusele,242308,242463,contextual comment,täheortograafia(?) / ei ole kirjakeelne sõna,06/04/2022 17:27,6,,,1
5,Tagasiside õigekeelsusele,242130,242857,final comment,"Ma väga loodan, et midagi ei jäänud kahe silma vahele, sest ma ei leidnud ühtegi viga. Mitmed kohad on sellised, kus komakasutus on vaba, mistõttu ma ei arvestanud seda veana. Väga tubli! :)",06/04/2022 17:26,33,,, 
5,Tagasiside õigekeelsusele,242130,242777,contextual comment,"Inimesi, kes oma sõnades eest vastutavad, on väha... Pealause on ""Inimesi on vähe.""",06/04/2022 17:22,13,5,Yes,1
5,Tagasiside õigekeelsusele,242130,242777,contextual comment,"Väljaütlemine kirjutatakse kokku, sest algvorm on väljaütlemine. -ne ja -line liitega ühendid kirjutatakse kokku, näiteks sinipunane, lauapealne.",06/04/2022 17:22,17,5,,1
5,Tagasiside õigekeelsusele,242130,242777,contextual comment,"Miks lisasid koma ""ning"" ette?  ""Ning"" ette käib koma juhul, kui see jätkab pealauset.  PEALAUSE, kõrvallause, PEALAUSE. Märkasin Toomast, kes kandis kübarat, ning tervitasin teda.",06/04/2022 17:22,27,5,Yes,1
5,Tagasiside õigekeelsusele,242130,242777,contextual comment,"Punkt jääb jutumärkide sisse. Pille ütles: ""Küll on ils ilm.""",06/04/2022 17:22,10,5,Yes, 
5,Tagasiside õigekeelsusele,242130,242777,contextual comment,Teatud liiki olukord. Kirjuta kokku.,06/04/2022 17:22,5,5,Yes,1
5,Tagasiside õigekeelsusele,242130,242777,final comment,"Tegu on väikeste vigadega, kuid võivad eksamil kalliks maksma minna. :) Ära lase pead norgu, hetkel ongi õppimise hetk. ",06/04/2022 17:22,19,,, 
5,Tagasiside õigekeelsusele,242070,242116,contextual comment,Kokku- ja lahkukirjutamine,06/04/2022 17:20,3,,,1
5,Tagasiside õigekeelsusele,242070,242116,contextual comment,"Kas see tsitaat ei peaks olema, kõrvallause järgi nagu tundub.",06/04/2022 17:20,10,,, 
5,Tagasiside õigekeelsusele,242070,242116,contextual comment,Algustäheortograafia.,06/04/2022 17:20,1,5,,1
5,Tagasiside õigekeelsusele,242070,242116,final comment,"Mulle tundub, et õigekirjaga siin kirjandis probleeme otseselt ei ole. Paar kommentaari tegin, aga need pisivead. Üldjoontes tubli töö!",06/04/2022 17:20,19,4,, 
5,Tagasiside õigekeelsusele,242308,242123,final comment,"Tekst on kirjakeelne, tubli :))",06/04/2022 17:15,5,3,, 
5,Tagasiside õigekeelsusele,242308,242106,contextual comment,trükiviga,06/04/2022 17:10,1,,,1
5,Tagasiside õigekeelsusele,242308,242106,contextual comment,trükiviga,06/04/2022 17:10,1,,,1
5,Tagasiside õigekeelsusele,242308,242106,contextual comment,trükiviga,06/04/2022 17:10,1,,,1
5,Tagasiside õigekeelsusele,242308,242106,contextual comment,trükiviga,06/04/2022 17:10,1,,,1
5,Tagasiside õigekeelsusele,242308,242106,contextual comment,kirjavahemärgistamise viga,06/04/2022 17:10,2,,,1
5,Tagasiside õigekeelsusele,242308,242106,contextual comment,kirjavahemärgistamise viga,06/04/2022 17:10,2,,,1
5,Tagasiside õigekeelsusele,242308,242106,contextual comment,kirjavahemärgistamise viga,06/04/2022 17:10,2,,,1
5,Tagasiside õigekeelsusele,242130,242120,final comment,"Ma väga loodan, et midagi ei jäänud kahe silma vahele, sest ma ei leidnud ühtegi viga. Mitmed kohad on sellised, kus komakasutus on vaba, mistõttu ma ei arvestanud seda veana.  Väga tubli! :) ",06/04/2022 17:10,34,,, 
5,Tagasiside õigekeelsusele,242070,242088,final comment,"Ega siin millegi üle viriseda pole. paar õigekirjaviga oli ning mõned laused tõstaksin järjestuse poole pealt ümber, aga muidu oli kõik hästi. Mulle mingid suured kirjavead silma ei jäänud. Tubli!",06/04/2022 17:08,30,5,Yes,1
5,Tagasiside õigekeelsusele,242070,242088,contextual comment,"Ma muudaksin võib olla sõnade järjestust, sest lugedes ei kõla see naturaalselt.",06/04/2022 17:08,12,,, 
5,Tagasiside õigekeelsusele,242070,242088,contextual comment,"Mulle tundub, et selles lausestuses on sõnal kääne vale.",06/04/2022 17:08,9,5,Yes,1
5,Tagasiside õigekeelsusele,242070,242088,contextual comment,"kas typo või mõtlesid siin kasutada ""ka""?",06/04/2022 17:08,7,,, 
5,Tagasiside õigekeelsusele,242070,242088,contextual comment,(Algustäheortograafia).,06/04/2022 17:08,1,,, 
5,Tagasiside õigekeelsusele,242070,242088,contextual comment,"Ma vahetaks sõnade kohad omavahel ära, tegusõna ennem :)",06/04/2022 17:08,9,5,Yes,1
5,Tagasiside õigekeelsusele,242070,242088,contextual comment,"Ma pole kindel, aga äkki sobib siia koma?",06/04/2022 17:08,8,,, 
5,Tagasiside õigekeelsusele,242070,242088,contextual comment,kas piirajaid ei kõlaks paremini (käänamine ja pööramine)?,06/04/2022 17:08,8,5,Yes,1
5,Tagasiside õigekeelsusele,242471,242000,contextual comment,Kõrvallause kirjavahemärk,06/04/2022 16:57,2,5,,1
5,Tagasiside õigekeelsusele,242471,242000,contextual comment,Kõrvallause kirjavahemärk,06/04/2022 16:57,2,5,,1
5,Tagasiside õigekeelsusele,241892,243131,contextual comment,*Demokraatia/ k-täht on puudu ,06/04/2022 16:52,4,,, 
5,Tagasiside õigekeelsusele,241892,243131,contextual comment,Ma võib-olla muudaksin natuke lauseehitust selgemaks.,06/04/2022 16:52,6,,, 
5,Tagasiside õigekeelsusele,241892,243131,final comment,Üldiselt hästi kirjutatud:),06/04/2022 16:52,3,,, 
5,Tagasiside õigekeelsusele,242471,208301,contextual comment,"Kõrvallause kirjavahemärk. NB: kõrvallauses pole antud juhul öeldist, ehk koma ei panda",06/04/2022 16:51,12,,Yes, 
5,Tagasiside õigekeelsusele,242471,208301,contextual comment,Vale sõna?,06/04/2022 16:51,2,,, 
5,Tagasiside õigekeelsusele,242471,208301,contextual comment,Käänamine,06/04/2022 16:51,1,,Yes, 
5,Tagasiside õigekeelsusele,242471,208301,contextual comment,"Pigem stiiliviga, aga sõnakordus torkas silma.",06/04/2022 16:51,6,,, 
5,Tagasiside õigekeelsusele,242471,208301,contextual comment,Kõrvallause kirjavahemärk,06/04/2022 16:51,2,,Yes, 
5,Tagasiside õigekeelsusele,242471,208301,contextual comment,Ma ei saanud sellest osast täpselt aru.,06/04/2022 16:51,7,,, 
5,Tagasiside õigekeelsusele,242471,208301,contextual comment,Kõrvallause kirjavahemärk,06/04/2022 16:51,2,,Yes, 
5,Tagasiside õigekeelsusele,242471,208301,contextual comment,Ajavorm erineb teistest samas lauses,06/04/2022 16:51,5,,, 
5,Tagasiside õigekeelsusele,242471,208301,contextual comment,Vale täht lõpus,06/04/2022 16:51,3,,Yes, 
5,Tagasiside õigekeelsusele,242471,208301,contextual comment,Käänamine,06/04/2022 16:51,1,,Yes, 
5,Tagasiside õigekeelsusele,242471,208301,contextual comment,"Pigem stiiliviga, aga 'ära' on siin üleliigne sõna",06/04/2022 16:51,8,,, 
5,Tagasiside õigekeelsusele,242471,208301,contextual comment,Vale sõna,06/04/2022 16:51,2,,, 
5,Tagasiside õigekeelsusele,242471,208301,contextual comment,Käänamine. Peab vastama küsimusele 'mida?',06/04/2022 16:51,5,,, 
5,Tagasiside õigekeelsusele,242471,208301,contextual comment,Käänamine. Peab vastama küsimusele 'mida?',06/04/2022 16:51,5,,, 
5,Tagasiside õigekeelsusele,242471,208301,contextual comment,Sõnade järjekord?,06/04/2022 16:51,2,,, 
5,Tagasiside õigekeelsusele,241892,242306,final comment,Tubli! Ei märganud kirjavigu.;),06/04/2022 16:38,4,5,, 
5,Tagasiside õigekeelsusele,241892,242034,contextual comment,Kas siia ei sobiks paremini kus?,06/04/2022 16:32,6,5,,1
5,Tagasiside õigekeelsusele,241892,242034,contextual comment,Ma ei paneks siia koma.,06/04/2022 16:32,5,5,,1
5,Tagasiside õigekeelsusele,241892,242034,contextual comment,Need kaks lauset võiks omavahel siduda. Praegu jääb võib-olla esimese lause mõte poolikuks.,06/04/2022 16:32,13,,,1
5,Tagasiside õigekeelsusele,241892,242034,contextual comment,Portaali nimi Twitter kirjutatakse suure tähega.,06/04/2022 16:32,6,,Yes,1
5,Tagasiside õigekeelsusele,241892,242034,contextual comment,Sõimus/i-täht on vahelt puudu,06/04/2022 16:32,4,,Yes, 
5,Tagasiside õigekeelsusele,241892,242034,contextual comment,Ma kirjutaksin selle kokku,06/04/2022 16:32,4,,Yes, 
5,Tagasiside õigekeelsusele,241892,242034,contextual comment,Jällegi kokku =),06/04/2022 16:32,3,,Yes, 
5,Tagasiside õigekeelsusele,242025,242448,contextual comment,"                         lahku kirjutada: avaliku elu tegelane                                          ",06/04/2022 16:27,8,5,Yes,1
5,Tagasiside õigekeelsusele,242025,242448,contextual comment," ‘vastuarvamus’ kokku nagu ka vastulause, vastuarmastus, vastuhakk, vastulöök jne                                          ",06/04/2022 16:27,11,5,Yes,1
5,Tagasiside õigekeelsusele,242025,242448,contextual comment,"‘ehk‘ ei nõua harilikult koma, aga koma on soovitatav siiski panna, kui sidesõna alustab järsult uue mõttega lauset või kui temaga väljendatakse vastandust või seletust ",06/04/2022 16:27,25,5,Yes,1
5,Tagasiside õigekeelsusele,242025,242448,contextual comment,liitsõna kokku: http://eki.ee/dict/ekss/index.cgi?Q=ütleja,06/04/2022 16:27,3,5,Yes, 
5,Tagasiside õigekeelsusele,242025,242135,contextual comment,"                         Kirjavahemärk: ‘aga’on sidesõna, mille ette tuleb panna koma, siin on ‘aga’ rõhumäärsõna, mille ette koma EI käi                                          ",06/04/2022 16:26,20,5,Yes,1
5,Tagasiside õigekeelsusele,242025,242135,contextual comment,"‘ei ole’ oleks vist parem, vähem kõnekeelne",06/04/2022 16:26,7,,Yes, 
5,Tagasiside õigekeelsusele,242025,242135,contextual comment,ajakirjandusväljaanne - õigekiri/sõnamoodustus,06/04/2022 16:26,3,,Yes, 
5,Tagasiside õigekeelsusele,242025,242135,contextual comment,"Lääne Elu – suur ja väike algustäht   perioodika: Ajalehenimed (ka veebis) on läbiva suurtähega (v.a abisõnad, nt ja)",06/04/2022 16:26,18,,Yes, 
5,Tagasiside õigekeelsusele,242025,242135,contextual comment,"kohtusaaga: ORTOGRAAFIA KOKKU- JA LAHKUKIRJUTAMINE (kokkukirjutised tähistavad erinevat mõistet võrreldes samakoosseisuliste lahkukirjutistega, vrd nt peatükk ja pea tükk)",06/04/2022 16:26,18,4,Yes,1
5,Tagasiside õigekeelsusele,242025,242135,contextual comment,"‘aga’ ees siin koma ei ole, Sõnade AGA ja VAID ette tuleb koma panna siis, kui nad on lauses sidesõnad, nt Ta on väike, aga tubli. Kui ‘aga’ ja ‘vaid’ on rõhumäärsõnad, siis koma nende ees ei ole: Kuum supilonks mõjub aga kosutavalt. https://keeleabi.eki.ee/pdf/147.pdf",06/04/2022 16:26,43,5,Yes,1
5,Tagasiside õigekeelsusele,242025,242135,contextual comment,üleüldiselt ,06/04/2022 16:26,1,,Yes, 
5,Tagasiside õigekeelsusele,242025,242135,contextual comment,väljaütlemine vt https://sonaveeb.ee/search/unif/dlall/dsall/väljaütlemine/1,06/04/2022 16:26,3,5,Yes,1
5,Tagasiside õigekeelsusele,242025,242135,contextual comment,vt kommentaar nr 6,06/04/2022 16:26,4,,, 
5,Tagasiside õigekeelsusele,242025,242135,contextual comment,ei ole koma vaja,06/04/2022 16:26,4,,Yes, 
5,Tagasiside õigekeelsusele,242025,242135,contextual comment,ei ole vaja koma siin,06/04/2022 16:26,5,,Yes, 
5,Tagasiside õigekeelsusele,242025,242752,final comment,"Mulle õudselt meeldis sinu kirjand. Kohe, kui Lotmaniga sisse juhatasid. Parim töö, mida ma olen selle kursuse jooksul lugenud.",06/04/2022 16:26,19,,Yes, 
5,Tagasiside õigekeelsusele,242025,242752,contextual comment,"Vt veel seda lauset, et kas saaks selgemaks sõnastada. Ma pidin kaks korda üle lugema, et oleks selge.",06/04/2022 16:26,18,5,,1
5,Tagasiside õigekeelsusele,242025,242752,contextual comment,"Seda ma ei tea, peab juhendajalt küsima.  https://kn.eki.ee/?Q=elektrihinna   soovitab: ""Kirjutage ‘elektrihinna tõus’. "" Samas meedias (ERR, Postimees, Äripäev) ‘elektri hinnatõus’",06/04/2022 16:26,20,,, 
5,Tagasiside õigekeelsusele,242000,242471,contextual comment,Sõnavabadus,06/04/2022 16:20,1,,, 
5,Tagasiside õigekeelsusele,242000,242471,contextual comment,sellistest olukordadest,06/04/2022 16:20,2,5,Yes,1
5,Tagasiside õigekeelsusele,242000,242471,contextual comment,Justkui kordub väga palju,06/04/2022 16:20,4,5,,1
5,Tagasiside õigekeelsusele,242000,242471,final comment,Väga hea kirjand!,06/04/2022 16:20,3,5,Yes,1
5,Tagasiside õigekeelsusele,242000,241890,contextual comment,kokku,06/04/2022 16:16,1,5,,1
5,Tagasiside õigekeelsusele,242000,241890,contextual comment,"siin võiks olla ""ka""",06/04/2022 16:16,4,5,, 
5,Tagasiside õigekeelsusele,242000,241890,final comment,Väga tubli!,06/04/2022 16:16,2,5,,1
5,Tagasiside õigekeelsusele,242000,208301,contextual comment,komaviga,06/04/2022 16:10,1,,, 
5,Tagasiside õigekeelsusele,242000,208301,contextual comment,mida,06/04/2022 16:10,1,,, 
5,Tagasiside õigekeelsusele,242000,208301,contextual comment,See lause on veider ja keeruline,06/04/2022 16:10,6,,Yes,1
5,Tagasiside õigekeelsusele,242000,208301,contextual comment,komaviga,06/04/2022 16:10,1,,, 
5,Tagasiside õigekeelsusele,242000,208301,contextual comment,komaviga,06/04/2022 16:10,1,,, 
5,Tagasiside õigekeelsusele,242000,208301,contextual comment,väga veider lause,06/04/2022 16:10,3,,, 
5,Tagasiside õigekeelsusele,242000,208301,contextual comment,sõna oleks nagu vahelt puudu,06/04/2022 16:10,5,,, 
5,Tagasiside õigekeelsusele,242000,208301,contextual comment,kellelegi,06/04/2022 16:10,1,,Yes, 
5,Tagasiside õigekeelsusele,242000,208301,contextual comment,Algustähe õigekirja viga,06/04/2022 16:10,3,,Yes, 
5,Tagasiside õigekeelsusele,242000,208301,contextual comment,üleliigne tühik,06/04/2022 16:10,2,,, 
5,Tagasiside õigekeelsusele,242000,208301,contextual comment,ümber,06/04/2022 16:10,1,,Yes, 
5,Tagasiside õigekeelsusele,242000,208301,contextual comment,See ei sobi kirjandisse,06/04/2022 16:10,4,,,1
5,Tagasiside õigekeelsusele,242000,208301,contextual comment,komaviga,06/04/2022 16:10,1,,Yes, 
5,Tagasiside õigekeelsusele,242000,208301,contextual comment,pälvinud,06/04/2022 16:10,1,,Yes,1
5,Tagasiside õigekeelsusele,242000,208301,contextual comment,ja,06/04/2022 16:10,1,,, 
5,Tagasiside õigekeelsusele,242000,208301,contextual comment,Delfit,06/04/2022 16:10,1,,, 
